Id,"Product Name","Created Date",Description,"Product Type",Categories,Price,"Short Description","Product Status",Permalink,Tags,SKU,"Sale Price",Visibility,"On Sale","Stock Status","Regular Price","Total Sales",Downloadable,Virtual,"Purchase Note",Weight,Length,Width,Height,Unit,"Sold Individually","Manage Stock",Stock,"Backorders Allowed",Backorders,Purchaseable,Featured,"Is Taxable","Tax Status","Tax Class","Product Images","Product Image Set","Download Limit","Download Expiry","Downloadable Files","Download Type","Product URL","Button Text","Shipping Required","Shipping Taxable","Shipping Class","Shipping Class Id","Comment Status","Average Rating","Rating Count","Related Ids","Upsell Ids","Cross Sell Ids",Attributes,"Custom Fields","Product Parent id","Variation Description","Menu Order","Comment Status","Ping Status"
71,Hoodie,"2016-11-15 17:40:28",,variation,"[{""name"":""Apparel"",""slug"":""apparel""},{""name"":""Hoodie"",""slug"":""hoodie""},{""name"":""Men"",""slug"":""men""},{""name"":""Women"",""slug"":""women""}]",35,,publish,http://camptracy.nlcinkstore.com/product/hoodie/?attribute_pa_size=3xl&attribute_pa_color=forest-green,"Camp Tracy,Hoodie,Men,Women",,,visible,no,instock,35,2,no,no,,2.50,12,12,6,in,no,no,,no,no,yes,no,yes,taxable,,http://camptracy.nlcinkstore.com/wp-content/uploads/2016/11/ayc-ct-hoodie-green.png,no,,,a:0:{},,,,yes,yes,,,open,0.00,0,,,,[],"a:22:{s:17:""_vc_post_settings"";a:1:{i:0;s:30:""a:1:{s:10:""vc_grid_id"";a:0:{}}"";}s:18:""attribute_pa_color"";a:1:{i:0;s:12:""forest-green"";}s:17:""attribute_pa_size"";a:1:{i:0;s:3:""3xl"";}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:4:""_sku"";a:1:{i:0;s:0:"""";}s:13:""_thumbnail_id"";a:1:{i:0;s:1:""0"";}s:8:""_virtual"";a:1:{i:0;s:2:""no"";}s:13:""_downloadable"";a:1:{i:0;s:2:""no"";}s:7:""_weight"";a:1:{i:0;s:0:"""";}s:7:""_length"";a:1:{i:0;s:0:"""";}s:6:""_width"";a:1:{i:0;s:0:"""";}s:7:""_height"";a:1:{i:0;s:0:"""";}s:13:""_manage_stock"";a:1:{i:0;s:2:""no"";}s:14:""_regular_price"";a:1:{i:0;s:2:""35"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:22:""_sale_price_dates_from"";a:1:{i:0;s:0:"""";}s:20:""_sale_price_dates_to"";a:1:{i:0;s:0:"""";}s:6:""_price"";a:1:{i:0;s:2:""35"";}s:15:""_download_limit"";a:1:{i:0;s:0:"""";}s:16:""_download_expiry"";a:1:{i:0;s:0:"""";}s:19:""_downloadable_files"";a:1:{i:0;s:0:"""";}s:22:""_variation_description"";a:1:{i:0;s:0:"""";}}",54,,0,open,open
70,Hoodie,"2016-11-15 17:40:28",,variation,"[{""name"":""Apparel"",""slug"":""apparel""},{""name"":""Hoodie"",""slug"":""hoodie""},{""name"":""Men"",""slug"":""men""},{""name"":""Women"",""slug"":""women""}]",35,,publish,http://camptracy.nlcinkstore.com/product/hoodie/?attribute_pa_size=3xl&attribute_pa_color=pink,"Camp Tracy,Hoodie,Men,Women",,,visible,no,instock,35,2,no,no,,2.50,12,12,6,in,no,no,,no,no,yes,no,yes,taxable,,http://camptracy.nlcinkstore.com/wp-content/uploads/2016/11/ayc-ct-hoodie-green.png,no,,,a:0:{},,,,yes,yes,,,open,0.00,0,,,,[],"a:22:{s:17:""_vc_post_settings"";a:1:{i:0;s:30:""a:1:{s:10:""vc_grid_id"";a:0:{}}"";}s:18:""attribute_pa_color"";a:1:{i:0;s:4:""pink"";}s:17:""attribute_pa_size"";a:1:{i:0;s:3:""3xl"";}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:4:""_sku"";a:1:{i:0;s:0:"""";}s:13:""_thumbnail_id"";a:1:{i:0;s:1:""0"";}s:8:""_virtual"";a:1:{i:0;s:2:""no"";}s:13:""_downloadable"";a:1:{i:0;s:2:""no"";}s:7:""_weight"";a:1:{i:0;s:0:"""";}s:7:""_length"";a:1:{i:0;s:0:"""";}s:6:""_width"";a:1:{i:0;s:0:"""";}s:7:""_height"";a:1:{i:0;s:0:"""";}s:13:""_manage_stock"";a:1:{i:0;s:2:""no"";}s:14:""_regular_price"";a:1:{i:0;s:2:""35"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:22:""_sale_price_dates_from"";a:1:{i:0;s:0:"""";}s:20:""_sale_price_dates_to"";a:1:{i:0;s:0:"""";}s:6:""_price"";a:1:{i:0;s:2:""35"";}s:15:""_download_limit"";a:1:{i:0;s:0:"""";}s:16:""_download_expiry"";a:1:{i:0;s:0:"""";}s:19:""_downloadable_files"";a:1:{i:0;s:0:"""";}s:22:""_variation_description"";a:1:{i:0;s:0:"""";}}",54,,0,open,open
69,Hoodie,"2016-11-15 17:40:28",,variation,"[{""name"":""Apparel"",""slug"":""apparel""},{""name"":""Hoodie"",""slug"":""hoodie""},{""name"":""Men"",""slug"":""men""},{""name"":""Women"",""slug"":""women""}]",35,,publish,http://camptracy.nlcinkstore.com/product/hoodie/?attribute_pa_size=2xl&attribute_pa_color=gray,"Camp Tracy,Hoodie,Men,Women",,,visible,no,instock,35,2,no,no,,2.50,12,12,6,in,no,no,,no,no,yes,no,yes,taxable,,http://camptracy.nlcinkstore.com/wp-content/uploads/2016/11/ayc-ct-hoodie-green.png,no,,,a:0:{},,,,yes,yes,,,open,0.00,0,,,,[],"a:22:{s:17:""_vc_post_settings"";a:1:{i:0;s:30:""a:1:{s:10:""vc_grid_id"";a:0:{}}"";}s:17:""attribute_pa_size"";a:1:{i:0;s:3:""2xl"";}s:18:""attribute_pa_color"";a:1:{i:0;s:4:""gray"";}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:14:""_regular_price"";a:1:{i:0;s:2:""35"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:22:""_sale_price_dates_from"";a:1:{i:0;s:0:"""";}s:20:""_sale_price_dates_to"";a:1:{i:0;s:0:"""";}s:6:""_price"";a:1:{i:0;s:2:""35"";}s:4:""_sku"";a:1:{i:0;s:0:"""";}s:13:""_thumbnail_id"";a:1:{i:0;s:1:""0"";}s:8:""_virtual"";a:1:{i:0;s:2:""no"";}s:13:""_downloadable"";a:1:{i:0;s:2:""no"";}s:7:""_weight"";a:1:{i:0;s:0:"""";}s:7:""_length"";a:1:{i:0;s:0:"""";}s:6:""_width"";a:1:{i:0;s:0:"""";}s:7:""_height"";a:1:{i:0;s:0:"""";}s:13:""_manage_stock"";a:1:{i:0;s:2:""no"";}s:15:""_download_limit"";a:1:{i:0;s:0:"""";}s:16:""_download_expiry"";a:1:{i:0;s:0:"""";}s:19:""_downloadable_files"";a:1:{i:0;s:0:"""";}s:22:""_variation_description"";a:1:{i:0;s:0:"""";}}",54,,0,open,open
68,Hoodie,"2016-11-15 17:40:28",,variation,"[{""name"":""Apparel"",""slug"":""apparel""},{""name"":""Hoodie"",""slug"":""hoodie""},{""name"":""Men"",""slug"":""men""},{""name"":""Women"",""slug"":""women""}]",35,,publish,http://camptracy.nlcinkstore.com/product/hoodie/?attribute_pa_size=l&attribute_pa_color=gray,"Camp Tracy,Hoodie,Men,Women",,,visible,no,instock,35,2,no,no,,2.50,12,12,6,in,no,no,,no,no,yes,no,yes,taxable,,http://camptracy.nlcinkstore.com/wp-content/uploads/2016/11/ayc-ct-hoodie-green.png,no,,,a:0:{},,,,yes,yes,,,open,0.00,0,,,,[],"a:9:{s:17:""_vc_post_settings"";a:1:{i:0;s:30:""a:1:{s:10:""vc_grid_id"";a:0:{}}"";}s:17:""attribute_pa_size"";a:1:{i:0;s:1:""l"";}s:18:""attribute_pa_color"";a:1:{i:0;s:4:""gray"";}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:14:""_regular_price"";a:1:{i:0;s:2:""35"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:22:""_sale_price_dates_from"";a:1:{i:0;s:0:"""";}s:20:""_sale_price_dates_to"";a:1:{i:0;s:0:"""";}s:6:""_price"";a:1:{i:0;s:2:""35"";}}",54,,0,open,open
67,Hoodie,"2016-11-15 17:40:28",,variation,"[{""name"":""Apparel"",""slug"":""apparel""},{""name"":""Hoodie"",""slug"":""hoodie""},{""name"":""Men"",""slug"":""men""},{""name"":""Women"",""slug"":""women""}]",35,,publish,http://camptracy.nlcinkstore.com/product/hoodie/?attribute_pa_size=m&attribute_pa_color=gray,"Camp Tracy,Hoodie,Men,Women",,,visible,no,instock,35,2,no,no,,2.50,12,12,6,in,no,no,,no,no,yes,no,yes,taxable,,http://camptracy.nlcinkstore.com/wp-content/uploads/2016/11/ayc-ct-hoodie-green.png,no,,,a:0:{},,,,yes,yes,,,open,0.00,0,,,,[],"a:9:{s:17:""_vc_post_settings"";a:1:{i:0;s:30:""a:1:{s:10:""vc_grid_id"";a:0:{}}"";}s:17:""attribute_pa_size"";a:1:{i:0;s:1:""m"";}s:18:""attribute_pa_color"";a:1:{i:0;s:4:""gray"";}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:14:""_regular_price"";a:1:{i:0;s:2:""35"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:22:""_sale_price_dates_from"";a:1:{i:0;s:0:"""";}s:20:""_sale_price_dates_to"";a:1:{i:0;s:0:"""";}s:6:""_price"";a:1:{i:0;s:2:""35"";}}",54,,0,open,open
66,Hoodie,"2016-11-15 17:40:28",,variation,"[{""name"":""Apparel"",""slug"":""apparel""},{""name"":""Hoodie"",""slug"":""hoodie""},{""name"":""Men"",""slug"":""men""},{""name"":""Women"",""slug"":""women""}]",35,,publish,http://camptracy.nlcinkstore.com/product/hoodie/?attribute_pa_size=s&attribute_pa_color=gray,"Camp Tracy,Hoodie,Men,Women",,,visible,no,instock,35,2,no,no,,2.50,12,12,6,in,no,no,,no,no,yes,no,yes,taxable,,http://camptracy.nlcinkstore.com/wp-content/uploads/2016/11/ayc-ct-hoodie-green.png,no,,,a:0:{},,,,yes,yes,,,open,0.00,0,,,,[],"a:9:{s:17:""_vc_post_settings"";a:1:{i:0;s:30:""a:1:{s:10:""vc_grid_id"";a:0:{}}"";}s:17:""attribute_pa_size"";a:1:{i:0;s:1:""s"";}s:18:""attribute_pa_color"";a:1:{i:0;s:4:""gray"";}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:14:""_regular_price"";a:1:{i:0;s:2:""35"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:22:""_sale_price_dates_from"";a:1:{i:0;s:0:"""";}s:20:""_sale_price_dates_to"";a:1:{i:0;s:0:"""";}s:6:""_price"";a:1:{i:0;s:2:""35"";}}",54,,0,open,open
65,Hoodie,"2016-11-15 17:40:28",,variation,"[{""name"":""Apparel"",""slug"":""apparel""},{""name"":""Hoodie"",""slug"":""hoodie""},{""name"":""Men"",""slug"":""men""},{""name"":""Women"",""slug"":""women""}]",35,,publish,http://camptracy.nlcinkstore.com/product/hoodie/?attribute_pa_size=xl&attribute_pa_color=gray,"Camp Tracy,Hoodie,Men,Women",,,visible,no,instock,35,2,no,no,,2.50,12,12,6,in,no,no,,no,no,yes,no,yes,taxable,,http://camptracy.nlcinkstore.com/wp-content/uploads/2016/11/ayc-ct-hoodie-green.png,no,,,a:0:{},,,,yes,yes,,,open,0.00,0,,,,[],"a:9:{s:17:""_vc_post_settings"";a:1:{i:0;s:30:""a:1:{s:10:""vc_grid_id"";a:0:{}}"";}s:17:""attribute_pa_size"";a:1:{i:0;s:2:""xl"";}s:18:""attribute_pa_color"";a:1:{i:0;s:4:""gray"";}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:14:""_regular_price"";a:1:{i:0;s:2:""35"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:22:""_sale_price_dates_from"";a:1:{i:0;s:0:"""";}s:20:""_sale_price_dates_to"";a:1:{i:0;s:0:"""";}s:6:""_price"";a:1:{i:0;s:2:""35"";}}",54,,0,open,open
64,Hoodie,"2016-11-15 17:40:28",,variation,"[{""name"":""Apparel"",""slug"":""apparel""},{""name"":""Hoodie"",""slug"":""hoodie""},{""name"":""Men"",""slug"":""men""},{""name"":""Women"",""slug"":""women""}]",35,,publish,http://camptracy.nlcinkstore.com/product/hoodie/?attribute_pa_size=2xl&attribute_pa_color=forest-green,"Camp Tracy,Hoodie,Men,Women",,,visible,no,instock,35,2,no,no,,2.50,12,12,6,in,no,no,,no,no,yes,no,yes,taxable,,http://camptracy.nlcinkstore.com/wp-content/uploads/2016/11/ayc-ct-hoodie-green.png,no,,,a:0:{},,,,yes,yes,,,open,0.00,0,,,,[],"a:22:{s:17:""_vc_post_settings"";a:1:{i:0;s:30:""a:1:{s:10:""vc_grid_id"";a:0:{}}"";}s:17:""attribute_pa_size"";a:1:{i:0;s:3:""2xl"";}s:18:""attribute_pa_color"";a:1:{i:0;s:12:""forest-green"";}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:14:""_regular_price"";a:1:{i:0;s:2:""35"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:22:""_sale_price_dates_from"";a:1:{i:0;s:0:"""";}s:20:""_sale_price_dates_to"";a:1:{i:0;s:0:"""";}s:6:""_price"";a:1:{i:0;s:2:""35"";}s:4:""_sku"";a:1:{i:0;s:0:"""";}s:13:""_thumbnail_id"";a:1:{i:0;s:1:""0"";}s:8:""_virtual"";a:1:{i:0;s:2:""no"";}s:13:""_downloadable"";a:1:{i:0;s:2:""no"";}s:7:""_weight"";a:1:{i:0;s:0:"""";}s:7:""_length"";a:1:{i:0;s:0:"""";}s:6:""_width"";a:1:{i:0;s:0:"""";}s:7:""_height"";a:1:{i:0;s:0:"""";}s:13:""_manage_stock"";a:1:{i:0;s:2:""no"";}s:15:""_download_limit"";a:1:{i:0;s:0:"""";}s:16:""_download_expiry"";a:1:{i:0;s:0:"""";}s:19:""_downloadable_files"";a:1:{i:0;s:0:"""";}s:22:""_variation_description"";a:1:{i:0;s:0:"""";}}",54,,0,open,open
63,Hoodie,"2016-11-15 17:40:28",,variation,"[{""name"":""Apparel"",""slug"":""apparel""},{""name"":""Hoodie"",""slug"":""hoodie""},{""name"":""Men"",""slug"":""men""},{""name"":""Women"",""slug"":""women""}]",35,,publish,http://camptracy.nlcinkstore.com/product/hoodie/?attribute_pa_size=l&attribute_pa_color=forest-green,"Camp Tracy,Hoodie,Men,Women",,,visible,no,instock,35,2,no,no,,2.50,12,12,6,in,no,no,,no,no,yes,no,yes,taxable,,http://camptracy.nlcinkstore.com/wp-content/uploads/2016/11/ayc-ct-hoodie-green.png,no,,,a:0:{},,,,yes,yes,,,open,0.00,0,,,,[],"a:9:{s:17:""_vc_post_settings"";a:1:{i:0;s:30:""a:1:{s:10:""vc_grid_id"";a:0:{}}"";}s:17:""attribute_pa_size"";a:1:{i:0;s:1:""l"";}s:18:""attribute_pa_color"";a:1:{i:0;s:12:""forest-green"";}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:14:""_regular_price"";a:1:{i:0;s:2:""35"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:22:""_sale_price_dates_from"";a:1:{i:0;s:0:"""";}s:20:""_sale_price_dates_to"";a:1:{i:0;s:0:"""";}s:6:""_price"";a:1:{i:0;s:2:""35"";}}",54,,0,open,open
62,Hoodie,"2016-11-15 17:40:28",,variation,"[{""name"":""Apparel"",""slug"":""apparel""},{""name"":""Hoodie"",""slug"":""hoodie""},{""name"":""Men"",""slug"":""men""},{""name"":""Women"",""slug"":""women""}]",35,,publish,http://camptracy.nlcinkstore.com/product/hoodie/?attribute_pa_size=m&attribute_pa_color=forest-green,"Camp Tracy,Hoodie,Men,Women",,,visible,no,instock,35,2,no,no,,2.50,12,12,6,in,no,no,,no,no,yes,no,yes,taxable,,http://camptracy.nlcinkstore.com/wp-content/uploads/2016/11/ayc-ct-hoodie-green.png,no,,,a:0:{},,,,yes,yes,,,open,0.00,0,,,,[],"a:9:{s:17:""_vc_post_settings"";a:1:{i:0;s:30:""a:1:{s:10:""vc_grid_id"";a:0:{}}"";}s:17:""attribute_pa_size"";a:1:{i:0;s:1:""m"";}s:18:""attribute_pa_color"";a:1:{i:0;s:12:""forest-green"";}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:14:""_regular_price"";a:1:{i:0;s:2:""35"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:22:""_sale_price_dates_from"";a:1:{i:0;s:0:"""";}s:20:""_sale_price_dates_to"";a:1:{i:0;s:0:"""";}s:6:""_price"";a:1:{i:0;s:2:""35"";}}",54,,0,open,open
61,Hoodie,"2016-11-15 17:40:28",,variation,"[{""name"":""Apparel"",""slug"":""apparel""},{""name"":""Hoodie"",""slug"":""hoodie""},{""name"":""Men"",""slug"":""men""},{""name"":""Women"",""slug"":""women""}]",35,,publish,http://camptracy.nlcinkstore.com/product/hoodie/?attribute_pa_size=s&attribute_pa_color=forest-green,"Camp Tracy,Hoodie,Men,Women",,,visible,no,instock,35,2,no,no,,2.50,12,12,6,in,no,no,,no,no,yes,no,yes,taxable,,http://camptracy.nlcinkstore.com/wp-content/uploads/2016/11/ayc-ct-hoodie-green.png,no,,,a:0:{},,,,yes,yes,,,open,0.00,0,,,,[],"a:9:{s:17:""_vc_post_settings"";a:1:{i:0;s:30:""a:1:{s:10:""vc_grid_id"";a:0:{}}"";}s:17:""attribute_pa_size"";a:1:{i:0;s:1:""s"";}s:18:""attribute_pa_color"";a:1:{i:0;s:12:""forest-green"";}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:14:""_regular_price"";a:1:{i:0;s:2:""35"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:22:""_sale_price_dates_from"";a:1:{i:0;s:0:"""";}s:20:""_sale_price_dates_to"";a:1:{i:0;s:0:"""";}s:6:""_price"";a:1:{i:0;s:2:""35"";}}",54,,0,open,open
60,Hoodie,"2016-11-15 17:40:28",,variation,"[{""name"":""Apparel"",""slug"":""apparel""},{""name"":""Hoodie"",""slug"":""hoodie""},{""name"":""Men"",""slug"":""men""},{""name"":""Women"",""slug"":""women""}]",35,,publish,http://camptracy.nlcinkstore.com/product/hoodie/?attribute_pa_size=xl&attribute_pa_color=forest-green,"Camp Tracy,Hoodie,Men,Women",,,visible,no,instock,35,2,no,no,,2.50,12,12,6,in,no,no,,no,no,yes,no,yes,taxable,,http://camptracy.nlcinkstore.com/wp-content/uploads/2016/11/ayc-ct-hoodie-green.png,no,,,a:0:{},,,,yes,yes,,,open,0.00,0,,,,[],"a:9:{s:17:""_vc_post_settings"";a:1:{i:0;s:30:""a:1:{s:10:""vc_grid_id"";a:0:{}}"";}s:17:""attribute_pa_size"";a:1:{i:0;s:2:""xl"";}s:18:""attribute_pa_color"";a:1:{i:0;s:12:""forest-green"";}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:14:""_regular_price"";a:1:{i:0;s:2:""35"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:22:""_sale_price_dates_from"";a:1:{i:0;s:0:"""";}s:20:""_sale_price_dates_to"";a:1:{i:0;s:0:"""";}s:6:""_price"";a:1:{i:0;s:2:""35"";}}",54,,0,open,open
59,Hoodie,"2016-11-15 17:40:28",,variation,"[{""name"":""Apparel"",""slug"":""apparel""},{""name"":""Hoodie"",""slug"":""hoodie""},{""name"":""Men"",""slug"":""men""},{""name"":""Women"",""slug"":""women""}]",35,,publish,http://camptracy.nlcinkstore.com/product/hoodie/?attribute_pa_size=2xl&attribute_pa_color=pink,"Camp Tracy,Hoodie,Men,Women",,,visible,no,instock,35,2,no,no,,2.50,12,12,6,in,no,no,,no,no,yes,no,yes,taxable,,http://camptracy.nlcinkstore.com/wp-content/uploads/2016/11/ayc-ct-hoodie-green.png,no,,,a:0:{},,,,yes,yes,,,open,0.00,0,,,,[],"a:22:{s:17:""_vc_post_settings"";a:1:{i:0;s:30:""a:1:{s:10:""vc_grid_id"";a:0:{}}"";}s:17:""attribute_pa_size"";a:1:{i:0;s:3:""2xl"";}s:18:""attribute_pa_color"";a:1:{i:0;s:4:""pink"";}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:14:""_regular_price"";a:1:{i:0;s:2:""35"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:22:""_sale_price_dates_from"";a:1:{i:0;s:0:"""";}s:20:""_sale_price_dates_to"";a:1:{i:0;s:0:"""";}s:6:""_price"";a:1:{i:0;s:2:""35"";}s:4:""_sku"";a:1:{i:0;s:0:"""";}s:13:""_thumbnail_id"";a:1:{i:0;s:1:""0"";}s:8:""_virtual"";a:1:{i:0;s:2:""no"";}s:13:""_downloadable"";a:1:{i:0;s:2:""no"";}s:7:""_weight"";a:1:{i:0;s:0:"""";}s:7:""_length"";a:1:{i:0;s:0:"""";}s:6:""_width"";a:1:{i:0;s:0:"""";}s:7:""_height"";a:1:{i:0;s:0:"""";}s:13:""_manage_stock"";a:1:{i:0;s:2:""no"";}s:15:""_download_limit"";a:1:{i:0;s:0:"""";}s:16:""_download_expiry"";a:1:{i:0;s:0:"""";}s:19:""_downloadable_files"";a:1:{i:0;s:0:"""";}s:22:""_variation_description"";a:1:{i:0;s:0:"""";}}",54,,0,open,open
58,Hoodie,"2016-11-15 17:40:28",,variation,"[{""name"":""Apparel"",""slug"":""apparel""},{""name"":""Hoodie"",""slug"":""hoodie""},{""name"":""Men"",""slug"":""men""},{""name"":""Women"",""slug"":""women""}]",35,,publish,http://camptracy.nlcinkstore.com/product/hoodie/?attribute_pa_size=l&attribute_pa_color=pink,"Camp Tracy,Hoodie,Men,Women",,,visible,no,instock,35,2,no,no,,2.50,12,12,6,in,no,no,,no,no,yes,no,yes,taxable,,http://camptracy.nlcinkstore.com/wp-content/uploads/2016/11/ayc-ct-hoodie-green.png,no,,,a:0:{},,,,yes,yes,,,open,0.00,0,,,,[],"a:22:{s:17:""_vc_post_settings"";a:1:{i:0;s:30:""a:1:{s:10:""vc_grid_id"";a:0:{}}"";}s:17:""attribute_pa_size"";a:1:{i:0;s:1:""l"";}s:18:""attribute_pa_color"";a:1:{i:0;s:4:""pink"";}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:14:""_regular_price"";a:1:{i:0;s:2:""35"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:22:""_sale_price_dates_from"";a:1:{i:0;s:0:"""";}s:20:""_sale_price_dates_to"";a:1:{i:0;s:0:"""";}s:6:""_price"";a:1:{i:0;s:2:""35"";}s:4:""_sku"";a:1:{i:0;s:0:"""";}s:13:""_thumbnail_id"";a:1:{i:0;s:1:""0"";}s:8:""_virtual"";a:1:{i:0;s:2:""no"";}s:13:""_downloadable"";a:1:{i:0;s:2:""no"";}s:7:""_weight"";a:1:{i:0;s:0:"""";}s:7:""_length"";a:1:{i:0;s:0:"""";}s:6:""_width"";a:1:{i:0;s:0:"""";}s:7:""_height"";a:1:{i:0;s:0:"""";}s:13:""_manage_stock"";a:1:{i:0;s:2:""no"";}s:15:""_download_limit"";a:1:{i:0;s:0:"""";}s:16:""_download_expiry"";a:1:{i:0;s:0:"""";}s:19:""_downloadable_files"";a:1:{i:0;s:0:"""";}s:22:""_variation_description"";a:1:{i:0;s:0:"""";}}",54,,0,open,open
57,Hoodie,"2016-11-15 17:40:28",,variation,"[{""name"":""Apparel"",""slug"":""apparel""},{""name"":""Hoodie"",""slug"":""hoodie""},{""name"":""Men"",""slug"":""men""},{""name"":""Women"",""slug"":""women""}]",35,,publish,http://camptracy.nlcinkstore.com/product/hoodie/?attribute_pa_size=m&attribute_pa_color=pink,"Camp Tracy,Hoodie,Men,Women",,,visible,no,instock,35,2,no,no,,2.50,12,12,6,in,no,no,,no,no,yes,no,yes,taxable,,http://camptracy.nlcinkstore.com/wp-content/uploads/2016/11/ayc-ct-hoodie-green.png,no,,,a:0:{},,,,yes,yes,,,open,0.00,0,,,,[],"a:22:{s:17:""_vc_post_settings"";a:1:{i:0;s:30:""a:1:{s:10:""vc_grid_id"";a:0:{}}"";}s:17:""attribute_pa_size"";a:1:{i:0;s:1:""m"";}s:18:""attribute_pa_color"";a:1:{i:0;s:4:""pink"";}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:14:""_regular_price"";a:1:{i:0;s:2:""35"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:22:""_sale_price_dates_from"";a:1:{i:0;s:0:"""";}s:20:""_sale_price_dates_to"";a:1:{i:0;s:0:"""";}s:6:""_price"";a:1:{i:0;s:2:""35"";}s:4:""_sku"";a:1:{i:0;s:0:"""";}s:13:""_thumbnail_id"";a:1:{i:0;s:1:""0"";}s:8:""_virtual"";a:1:{i:0;s:2:""no"";}s:13:""_downloadable"";a:1:{i:0;s:2:""no"";}s:7:""_weight"";a:1:{i:0;s:0:"""";}s:7:""_length"";a:1:{i:0;s:0:"""";}s:6:""_width"";a:1:{i:0;s:0:"""";}s:7:""_height"";a:1:{i:0;s:0:"""";}s:13:""_manage_stock"";a:1:{i:0;s:2:""no"";}s:15:""_download_limit"";a:1:{i:0;s:0:"""";}s:16:""_download_expiry"";a:1:{i:0;s:0:"""";}s:19:""_downloadable_files"";a:1:{i:0;s:0:"""";}s:22:""_variation_description"";a:1:{i:0;s:0:"""";}}",54,,0,open,open
56,Hoodie,"2016-11-15 17:40:28",,variation,"[{""name"":""Apparel"",""slug"":""apparel""},{""name"":""Hoodie"",""slug"":""hoodie""},{""name"":""Men"",""slug"":""men""},{""name"":""Women"",""slug"":""women""}]",35,,publish,http://camptracy.nlcinkstore.com/product/hoodie/?attribute_pa_size=s&attribute_pa_color=pink,"Camp Tracy,Hoodie,Men,Women",,,visible,no,instock,35,2,no,no,,2.50,12,12,6,in,no,no,,no,no,yes,no,yes,taxable,,http://camptracy.nlcinkstore.com/wp-content/uploads/2016/11/ayc-ct-hoodie-green.png,no,,,a:0:{},,,,yes,yes,,,open,0.00,0,,,,[],"a:22:{s:17:""_vc_post_settings"";a:1:{i:0;s:30:""a:1:{s:10:""vc_grid_id"";a:0:{}}"";}s:17:""attribute_pa_size"";a:1:{i:0;s:1:""s"";}s:18:""attribute_pa_color"";a:1:{i:0;s:4:""pink"";}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:14:""_regular_price"";a:1:{i:0;s:2:""35"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:22:""_sale_price_dates_from"";a:1:{i:0;s:0:"""";}s:20:""_sale_price_dates_to"";a:1:{i:0;s:0:"""";}s:6:""_price"";a:1:{i:0;s:2:""35"";}s:4:""_sku"";a:1:{i:0;s:0:"""";}s:13:""_thumbnail_id"";a:1:{i:0;s:1:""0"";}s:8:""_virtual"";a:1:{i:0;s:2:""no"";}s:13:""_downloadable"";a:1:{i:0;s:2:""no"";}s:7:""_weight"";a:1:{i:0;s:0:"""";}s:7:""_length"";a:1:{i:0;s:0:"""";}s:6:""_width"";a:1:{i:0;s:0:"""";}s:7:""_height"";a:1:{i:0;s:0:"""";}s:13:""_manage_stock"";a:1:{i:0;s:2:""no"";}s:15:""_download_limit"";a:1:{i:0;s:0:"""";}s:16:""_download_expiry"";a:1:{i:0;s:0:"""";}s:19:""_downloadable_files"";a:1:{i:0;s:0:"""";}s:22:""_variation_description"";a:1:{i:0;s:0:"""";}}",54,,0,open,open
